education_num,approved,approved_loan_amount,age,has_capital_loss,hours_per_week_log,inquiry_purpose_code_log,account_type_log,gender_ Female,gender_ Male,gender_F,gender_M,gender_MALE,gender_female,gender_male,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,marital_status_ ,marital_status_ DIVORCED,marital_status_ Divorced,marital_status_ Married-civ-spouse,marital_status_ Married-spouse-absent,marital_status_ Never-married,marital_status_ Separated,marital_status_ WIDOWED,marital_status_ Widowed,occupation_ Adm-clerical,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,institute_type_BRO,institute_type_FOR,institute_type_HFC,institute_type_INS,institute_type_NBF,institute_type_PUB,institute_type_PVT,institute_type_SRC,asset_class_cd_?,asset_class_cd_B,asset_class_cd_D,asset_class_cd_L,asset_class_cd_M,asset_class_cd_S,portfolio_type_I,portfolio_type_M,portfolio_type_R
2.2954650910898264,1.0,1684000.0,1.7271777120468714,-0.2716365361415697,-0.41396225416966104,-0.2333259915290275,1.6534785989911085,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,-0.28484016543247065,0.5961477642856217,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,-0.35048914333244136,-0.4394269093148362,2.4315632831575655,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,1.1983836397488163,-0.13912166872805046,-1.0771054962258804,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,1.6096301099659793,-0.18342535215472291,-1.4883266708185297
0.2602042359147842,1.0,317000.0,1.1995548562192675,-0.2716365361415697,-0.41396225416966104,1.910787059588942,-0.666053600527059,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,-0.28484016543247065,0.5961477642856217,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,-0.35048914333244136,-0.4394269093148362,2.4315632831575655,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,-0.8344573197023968,-0.13912166872805046,0.9284141650970552,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,-0.6212607441973955,-0.18342535215472291,0.671895504936449
-0.5539001061552328,1.0,1363000.0,1.0236805709433996,-0.2716365361415697,-0.41396225416966104,-0.2333259915290275,-0.666053600527059,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,-0.28484016543247065,0.5961477642856217,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,-0.35048914333244136,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,6.575712889109439,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,-0.8344573197023968,-0.13912166872805046,0.9284141650970552,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,-0.6212607441973955,-0.18342535215472291,0.671895504936449
-0.5539001061552328,1.0,1154000.0,0.14430914456405977,-0.2716365361415697,-0.41396225416966104,-0.1580869147335161,0.8683978011729998,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,-0.28484016543247065,0.5961477642856217,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,-0.35048914333244136,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,3.681389897708115,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,7.019453488180349,-0.052152228534069464,-0.8344573197023968,-0.13912166872805046,-1.0771054962258804,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,-0.6212607441973955,5.451809077932042,-1.4883266708185297
1.0743085779848012,1.0,700000.0,1.9909891399606734,-0.2716365361415697,1.6474425641155435,-0.8436060731808979,1.6534785989911085,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,-0.28484016543247065,0.5961477642856217,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,-0.35048914333244136,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,2.2909796093857904,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,-0.8344573197023968,-0.13912166872805046,0.9284141650970552,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,1.6096301099659793,-0.18342535215472291,-1.4883266708185297
1.0743085779848012,1.0,1149000.0,-1.17474799500495,-0.2716365361415697,-0.41396225416966104,-0.2333259915290275,1.6534785989911085,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,-0.28484016543247065,0.5961477642856217,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,2.853155422995494,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,1.1983836397488163,-0.13912166872805046,-1.0771054962258804,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,1.6096301099659793,-0.18342535215472291,-1.4883266708185297
1.888412920054818,1.0,1977000.0,1.3754291414951356,3.681389897708115,-0.41396225416966104,1.910787059588942,-0.666053600527059,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,3.5107408341857527,-1.6774364677829905,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,-0.35048914333244136,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,2.2909796093857904,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,-0.8344573197023968,-0.13912166872805046,0.9284141650970552,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,-0.6212607441973955,-0.18342535215472291,0.671895504936449
1.0743085779848012,1.0,1210000.0,-0.4712508539014781,-0.2716365361415697,-0.41396225416966104,-0.2333259915290275,1.6534785989911085,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,-0.19867985355975656,3.5107408341857527,-1.6774364677829905,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,-0.35048914333244136,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,6.575712889109439,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,1.1983836397488163,-0.13912166872805046,-1.0771054962258804,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,1.6096301099659793,-0.18342535215472291,-1.4883266708185297
1.0743085779848012,1.0,711000.0,0.6719320003916637,-0.2716365361415697,0.6728675061901466,-0.2333259915290275,1.6534785989911085,-0.6142759915325926,-1.6096301099659793,-0.03008284187980934,-0.030082841879809342,33.241540277189316,-0.03008284187980934,-0.030082841879809342,5.033222956847166,-0.28484016543247065,-1.6774364677829905,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,2.853155422995494,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,1.1983836397488163,-0.13912166872805046,-1.0771054962258804,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,1.6096301099659793,-0.18342535215472291,-1.4883266708185297
1.0743085779848012,1.0,701000.0,1.1116177135813337,-0.2716365361415697,-0.41396225416966104,-1.913233788336807,-0.666053600527059,-0.6142759915325926,0.6212607441973956,-0.03008284187980934,-0.030082841879809342,-0.03008284187980934,-0.03008284187980934,-0.030082841879809342,5.033222956847166,-0.28484016543247065,-1.6774364677829905,-0.18077538151554684,-0.26777868913823066,-0.2309401076758503,-0.03008284187980934,-0.03008284187980934,-0.4021998332699218,0.9099995459085234,-0.10473261855504575,-0.5961477642856217,-0.15207476616811838,-0.030082841879809342,-0.1249425947156867,2.853155422995494,-0.4394269093148362,-0.41125806057633246,-0.14573024320908903,-0.20594372555660861,-0.2559503805476851,-0.2773500981126146,-0.030082841879809342,-0.43649450038889653,-0.15207476616811838,-0.3272722217162757,-0.20594372555660861,-0.2716365361415697,1.0182496808361985,-0.5669090773934241,-0.12494259471568668,-0.31528333055971575,-0.35373317875164845,-0.22656301216016583,-0.052152228534069464,-0.07980868844676223,-0.14246123315495174,-0.052152228534069464,-0.8344573197023968,-0.13912166872805046,0.9284141650970552,-0.04256282653793743,-0.12115650656307654,-0.08535791995526398,-0.07980868844676223,-0.1249425947156867,-0.030082841879809342,0.21530818817230282,-0.6212607441973955,-0.18342535215472291,0.671895504936449
